extractor_id,condition,task_type,financebench_id,question,gold_answer,formula,n_vars,computed,executed,match_units,fail_reason,extractor_raw,support_probability,verbalized_confidence,parsed_answer,weak_match_raw,weak_match_answer,numeric_match_answer,refusal,confidence,brier,overconfident_wrong
microsoft/Phi-3.5-mini-instruct,tool_program,ratio_calculation,financebench_id_04302,"We need to calculate a reasonable approximation (or exact number if possible) of a financial metric. Basing your judgment by information plainly provided in the statement of income, what is Nike's three year average of cost of goods sold as a % of revenue from FY2016 to FY2018? Answer in units of percents and round to one decimal place.",55.1%,,0,,False,False,no_program_parsed,"{""variables"": {""revenue_2018"": 36397, ""revenue_2017"": 34350, ""revenue_2016"": 32376, ""cost_of_sales_2018"": 20441, ""cost_of_sales_2017"": 19038, ""cost_of_sales_2016"": 17405}, ""formula"": ""(reinsuccession_2 & 

""cost_of_sales_2018"", ""cost_of_s_2018"", ""insuccess_2,"", ""assess_201"", ""percent"", "" Ex ""
 “,"", 
""ass_2"", 
""percent"",M""
 20.0
},""
\n

""percent
"", &“%
 '“,voj
'2
)
{0}
""percent
}
},
@@rack0
'"",
""""'', 
'+ ""], (0)
enfor",0.0,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
microsoft/Phi-3.5-mini-instruct,tool_program,ratio_calculation,financebench_id_00678,"Does Boeing have an improving gross margin profile as of FY2022? If gross margin is not a useful metric for a company like this, then state that and explain why.","Yes. Boeing has an improving gross margin profile as of FY2022. Gross profit improved from $3,017 million in FY2021 to $3,502 million in FY2022. Gross margin % improved from 4.8% in FY2021 to 5.3% in FY2022.",((sales_of_products + sales_of_services) - total_costs_and_expenses) / total_revenues * 100,6,5.3%,True,True,,"{""variables"": {""sales_of_products"": 55893, ""sales_of_services"": 10715, ""total_revenues"": 66608, ""cost_of_products"": 53969, ""cost_of_services"": 9109, ""total_costs_and_expenses"": 63106}, ""formula"": ""((sales_of_products + sales_of_services) - total_costs_and_expenses) / total_revenues * 100"", ""unit"": ""percent""}

Explanation:
To determine if Boeing has an improving gross margin profile, we calculate the gross margin percentage for FY2022 using the formula:

((Sales of products + Sales of services) - Total costs and expenses) / Total revenues * 100

This formula uses the variables extracted from th",1.0,,5.3%,True,True,True,False,1.0,0.0,False
microsoft/Phi-3.5-mini-instruct,tool_program,line_item_lookup,financebench_id_03031,What is Lockheed Martin's FY2021 net working capital? Define net working capital as total current assets less total current liabilities. Answer in USD millions. Respond to the question by assuming the perspective of an investment analyst who can only use the details shown within the balance sheet.,$5818.00,,0,,False,False,no_program_parsed,"{""variables"": {""19,3 spiritual
""ry
}
{""13
""
""
}


"""" unit: 
""1
""
""Design

""

uchar

For Locked-up

Locked-up
-Locked-up 


To \n

,

In


Investment-Unlocked

""

 - 


 


The

"".

The 

c

 home

form
 sure.

Thevoj

(Increasing an investment


""Investment""
 Garcun-flow


-


Invests


 (Unills)



Through

unless_card���Van

Air
 Sink


""Our-lyric
""stS.


 initially,

""Theirb

 """"""S


 align.


The

 * 


 * please
The,

car """"""
(collects
""cover Grversionary,",0.0,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
microsoft/Phi-3.5-mini-instruct,tool_program,period_comparison,financebench_id_01107,"Has CVS Health reported any materially important ongoing legal battles from 2022, 2021 and 2020?","Yes, CVS Health has been involved in multiple ongoing legal battles. Some notable legal dispute areas for CVS are: (1) usual and customary pricing litigation: where it's claimed that CVSâs retail pharmacies overcharged for prescription drugs; (2) PBM litigation and investigations: where it's claimed that that rebate agreements between the drug manufacturers and PBMs caused inflated prices for certain drug products; and (3) controlled substances litigation: legal matters around opioids for which CVS has agreed to pay up to $4.3 billion to claimants in remediation and $625 million to attorneys and fees",usual_and_customary_pricing_litigation + state_attorneys_general_lawsuits + rebate_arrangements_lawsuits + opioid_claims_settlement,3,,False,False,formula_did_not_execute,"{""variables"": {""usual_and_customary_pricing_litigation"": ""present"", ""state_attorneys_general_lawsuits"": ""present"", ""rebate_arrangements_lawsuits"": ""present"", ""opioid_claims_settlement"": ""present"", ""settlement_amount"": 4300000000, ""settlement_attorneys_fees_and_costs"": 625000000, ""settlement_duration_years"": 10}, ""formula"": ""usual_and_customary_pricing_litigation + state_attorneys_general_lawsuits + rebate_arrangements_lawsuits + opioid_claims_settlement"", ""unit"": ""none""}",0.0,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
microsoft/Phi-3.5-mini-instruct,tool_program,ratio_calculation,financebench_id_00216,"Does Verizon have a reasonably healthy liquidity profile based on its quick ratio for FY 2022? If the quick ratio is not relevant to measure liquidity, please state that and explain why.",No. The quick ratio was approximately 0.54 for Verizon. It indicated that Verizon does not have a healthy liquidity profile.,,0,,False,False,no_program_parsed,"{""total_current_assets"": 50otal_current_assets 
50,1716

 Li_assets
 
Liabilities_ minor_1
 
(1 -_1

 57
 1

""5

0 """"-<
""1
-1
16

5

_
 1
 17
 5
 
1
6
 
 provin
1kelevenotalassets
brariesystemassetsdec",0.0,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
microsoft/Phi-3.5-mini-instruct,tool_program,generic_financial_qa,financebench_id_00382,Which region had the Highest EBITDAR Contribution for MGM during FY2022?,Las Vegas resorts contributed ~90% of company level EBITDAR during FY2022.,"max(las_vegas_strip_resorts, regional_operations, mgm_china, unconsolidated_affiliates, management_and_other_operations, stock_compensation, corporate)",7,,False,False,formula_did_not_execute,"{""variables"": {""las_vegas_strip_resorts"": 877052, ""regional_operations"": 319517, ""mgm_china"": -203136, ""unconsolidated_affiliates"": -222079, ""management_and_other_operations"": -11934, ""stock_compensation"": -71297, ""corporate"": -431238}, ""formula"": ""max(las_vegas_strip_resorts, regional_operations, mgm_china, unconsolidated_affiliates, management_and_other_operations, stock_compensation, corporate)"", ""unit"": ""dollars""}",0.0,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
microsoft/Phi-3.5-mini-instruct,tool_program,period_comparison,financebench_id_00790,Is CVS Health a capital-intensive business based on FY2022 data?,"Yes, CVS Health requires an extensive asset base to operate, which is evident from its ROA of only 1.82% in 2022 and 3.39% in 2021, though it should be noted that a significant portion of this asset base is goodwill, and CVS's fixed assets/total assets ratio is on the lower side of 5.6%.",,0,,False,False,no_program_parsed,"{"" 
219,3007


Total: 


21 
6,0
-0 

-0


-0

-0
Income

2,0-0

-
0
-2
-0

1
0


-0

States

-0
0

-0

1

-2 


-
0

-0

0 


-
 -

0
7

1
0
« 

 excited

0
-

0
0
1

7try
 now
quantity
 
0
-
 and 

 7

0.7

 

[0


circum
 
and:++
0
0

-
0

 [ 
0


0
-
0

0 tank 

0

:

0



0

0

0

0

0

""

0
-chin

0",0.0,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
microsoft/Phi-3.5-mini-instruct,tool_program,ratio_calculation,financebench_id_00438,"Does Adobe have an improving operating margin profile as of FY2022? If operating margin is not a useful metric for a company like this, then state that and explain why.",No the operating margins of Adobe have recently declined from 36.8% in FY 2021 to 34.6% in FY2022. A drop by 2.2% in a year.,operating_income_2022 / revenue_2022 * 100,3,34.6%,True,True,,"{""variables"": {""revenue_2022"": 17606, ""cost_of_revenue_2022"": 2165, ""operating_income_2022"": 6098}, ""formula"": ""operating_income_2022 / revenue_2022 * 100"", ""unit"": ""percent""}",1.0,,34.6%,True,True,True,False,1.0,0.0,False
microsoft/Phi-3.5-mini-instruct,tool_program,period_comparison,financebench_id_06247,What is FY2018 days payable outstanding (DPO) for Walmart? DPO is defined as: 365 * (average accounts payable between FY2017 and FY2018) / (FY2018 COGS + change in inventory between FY2017 and FY2018). Round your answer to two decimal places. Please base your judgments on the information provided primarily in the statement of financial position and the P&L statement.,42.69,,0,,False,False,no_program_parsed,"{""financial_margin_formula:
 
 
 
 
 31,000
 a
 
1
 
 
Formula
A_
 
_1
 5

Oper 2
 
 
3

_1

 See
Water
 
 '''
 *answer
 
 
4

 (Formula
 
-
 
*

DPO_formulaA 3

 55,0_year
*

  ""Formula
 
 1


__

Output
 (**
 ""operations""
 
 odn_
""Formula

 
 ""
A_formula


0


""net

 
""value_round: -
 irc
*1
 ibrary
* 

Output
 attr:
-
 
1 billion
 humly
__

 
1 query:
- * *

Example output:
 1




- 	
 tile:
json

 """"",0.0,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
microsoft/Phi-3.5-mini-instruct,tool_program,generic_financial_qa,financebench_id_01936,What is the nature & purpose of AMCOR's restructuring liability as oF Q2 of FY2023 close?,87% of the total restructuring liability is related Employee liabilities.,restructuring_costs_balance_june_30 - cash_paid - reversal_unused_amounts,4,115,True,False,,"{""variables"": {""restructuring_costs_balance_june_30"": 97, ""restructuring_costs_balance_december_31"": 81, ""cash_paid"": -16, ""reversal_unused_amounts"": -2}, ""formula"": ""restructuring_costs_balance_june_30 - cash_paid - reversal_unused_amounts"", ""unit"": ""million dollars""}",0.5,,115,False,False,False,False,0.5,0.25,False
microsoft/Phi-3.5-mini-instruct,tool_program,period_comparison,financebench_id_00705,"By how much did Pepsico increase its unsecured five year revolving credit agreement on May 26, 2023?","$400,000,000 increase.",,0,,False,False,no_program_parsed,"{""Capitalization increase"":

  {""in-
 100%
 
 
of the,
 ""in conventional
,
 The, PepsiCo
, is the increase in borrowing power of the increase in the 2023 Individuals.

 ""in is the new unsecured five-year increase in the 
PepsiCo.",0.0,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
microsoft/Phi-3.5-mini-instruct,tool_program,ratio_calculation,financebench_id_06741,What is the FY2018 - FY2020 3 year average unadjusted EBITDA % margin for Walmart? Define unadjusted EBITDA as unadjusted operating income + depreciation and amortization from the cash flow statement. Answer in units of percents and round to one decimal place. Calculate what was asked by utilizing the line items clearly shown in the P&L statement and the cash flow statement.,6.2%,,0,,False,False,no_program_parsed,"{""operating 
  (2,2
  S

 
 
Node
 
 alternate
 2,000 
 
 
 
  [percent
 
 2,000
 <percent
  -220
 """""" 1 1emberg 
 2
.
 
% 
 

 ""units

 
 
 ⇒ 
 1 
 
  Martin ✅ s 
 3
  possible 

  "" 
 
- 
 2 00
 
 1000
ikel  here
 
  [units

 3 
- 
 per 
 � 3 
 and
 1 
 
 
 ensure 

 
C  //
 """"""- 

 
 3 
 
// 1 
C

1 
 �  
  Tax 
 
 ne
 ... 

 1  and 2ourg multiple J 

 Ind 
 3
  [",0.0,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
microsoft/Phi-3.5-mini-instruct,tool_program,generic_financial_qa,financebench_id_01091,Has Boeing reported any materially important ongoing legal battles from FY2022?,Yes. Multiple lawsuits have been filed against Boeing resulting from a 2018 Lion Air crash and a 2019 Ethiopian Airlines crash.,,1,2,True,True,,"{""variables"": {""legal_actions"": 2}, ""formula"": """", ""unit"": ""none""}",1.0,,2,False,False,False,False,1.0,1.0,True
microsoft/Phi-3.5-mini-instruct,tool_program,period_comparison,financebench_id_10130,"Based on the information provided primarily in the balance sheet and the statement of income, what is FY2020 days payable outstanding (DPO) for Corning? DPO is defined as: 365 * (average accounts payable between FY2019 and FY2020) / (FY2020 COGS + change in inventory between FY2019 and FY2020). Round your answer to two decimal places.",63.86,,0,,False,False,no_program_parsed,"{""DPOvals 

 
(3,00


 
 token
 
-operating

 even
 
 

 
- 

 
 
,  example


 (1,0)

 
 (1,000

 
JSON:

  {""variables
odn
 o
odn
 
 

 also
-",0.0,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
microsoft/Phi-3.5-mini-instruct,tool_program,generic_financial_qa,financebench_id_00288,Was there any drop in Cash & Cash equivalents between FY 2023 and Q2 of FY2024?,"Yes, there was a decline of ~42% between FY2023 and Q2 of FY 2024.",,0,,False,False,no_program_parsed,"{""variables"":
  {""cash_cash_and_c1_cash_and_operating_expenses: 1,000,
 
 ousing_income,jus
 
 """"cashfly
 (2)
 

 
FY2
 
-principable_ 
—(million)

""
 2
 
 ...
itt
 

 
 2023-

-years

 2023
  C- 

 
-
 2
 '""
 
  ""
  ""2
  ""
"" “cash_and_cash_and_

 ""
 ""2",0.0,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
microsoft/Phi-3.5-mini-instruct,tool_program,ratio_calculation,financebench_id_01319,What is the quantity of restructuring costs directly outlined in AES Corporation's income statements for FY2022? If restructuring costs are not explicitly outlined then state 0.,0,,0,,False,False,no_program_parsed,"{""restructuring_costs_cost
0



variables
( direct_restructuring_cost


restructing_cost:


Formula:
direct_restructure_cost

restructure_cost

restructure
_


""
restructure_cost
](# Promise_amount

restructure_cost
-1

restricted_guard
_amount

restrictio


restrict_amount_needed_for_rest

rest_as_ratio: Statutory_amount

#0

# 0",0.0,,INSUFFICIENT_EVIDENCE,True,False,False,True,0.0,0.0,False
microsoft/Phi-3.5-mini-instruct,tool_program,ratio_calculation,financebench_id_04481,What is the FY2022 unadjusted EBITDA % margin for PepsiCo? Calculate unadjusted EBITDA using unadjusted operating income and D&A (from cash flow statement). Give a response to the question by relying on the details shown in the statement of cash flows and the P&L statement.,16.5%,,0,,False,False,no_program_parsed,"{""influence_spend
""
""Cash Spend


(2,00 - 
""""

Net
 """"
6,000

_Net


(2,000



""_""
 bridge
–
""
60,000
Net
_0

Total
_
""60,000 Explanation 
_–6000

 Contains

 'continued Außer
""60té



Total_
""$60

""$
 and
""
""7
""
""
$
""

 "" ""

-""60


""

""
""B6
""1
""

""
 Direct

-
""

 
""
-

 
exit

 ""
"" And with 
 
 ""

Pe
 
  "" =JSON

 
 ""
 



 """"""
  
[

 ""
- 
 [


"" 





 
ivo",0.0,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
microsoft/Phi-3.5-mini-instruct,tool_program,line_item_lookup,financebench_id_08286,"By drawing conclusions from the information stated only in the income statement, what is Amazon's FY2019 net income attributable to shareholders (in USD millions)?",$11588.00,,0,,False,False,no_program_parsed,"{""net_income_attattribut
5, #####
Average

""
3

Shareholders


 + 

Answer: 1,000,0
out

 -1.0





 - 

A


Includes

""
+

A",0.0,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
microsoft/Phi-3.5-mini-instruct,tool_program,line_item_lookup,financebench_id_04700,What is the FY2016 COGS for Microsoft? Please state answer in USD millions. Provide a response to the question by primarily using the statement of income.,$32780.00,,0,,False,False,no_program_parsed,"{"" Variables"": 
 
 
""19 ( 
""
 
 
 10 
  ""
 15 
 
 [/ 
 ""
  
  USD 
 
 1* [/
 2
 

  ""
 
enci 0 
 
 ""
 
 only
  
 "" enclosed 
** ""
  ""
 ""
  -
 
 ""
 
 
 Key
 
  ""
 
ERE
 ""$ 
 anesism
 0.

 
 [q *
 
  L

.""
  * 
 associates: 
  ""
 
 "" '
ends Answer"" "" 
NO 
 
 ism
  and for
  

 
 ** 

 String.

 

 Gebed

 
  fewer
 

 óbgioreng
 
 GIT
usitergy



 


chi

 Decate 
solety: 

 
 GoogleInput
"",",0.0,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
microsoft/Phi-3.5-mini-instruct,tool_program,ratio_calculation,financebench_id_01488,"Which business segment of JnJ will be treated as a discontinued operation from August 30, 2023 onward?","The Consumer Health business segment will be treated as a discontinued operation from August 30, 2023 onward.",,0,,False,False,no_program_parsed,"{""variables"": {""consumer_health_business_segment"": ""discontinued_operations"", ""consumer_oper\_discontinued_operer"", ""Kenversale"",
""disc
(August_3,_2020:Augustheck_23

The
John__2023.

Outputs
John

January (August_2,

-July techni

July
""
2020_2
, Lead




forward

refinements-forward-looking Lead


August_20_lead
 Lead
 with-for_a_gainful_advance
  Leadheads
EYE (for example)['August so
 Lead' (202 (complex) and
 Lead
 rid
 [JSON: [
 202 techni already:
 for
 Leading
 [0:
 The
 (advanced so
 [restrict try
 0 provin Lead
 diagnostic_complex
 SO
 有 [
0.202023
 [LA",0.0,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
microsoft/Phi-3.5-mini-instruct,tool_program,period_comparison,financebench_id_00603,What drove the increase in Ulta Beauty's merchandise inventories balance at end of FY2023?,"Increase in Merchandise inventories balance was driven by the opening of 47 new stores. The answer here assumes FY2023 refers to the 12 months ended on January 28, 2023 (although the company refers to this period as its fiscal 2022.",((merchandise_inventories_net_2022 - merchandise_inventories_net_2021) + increase_due_to_new_stores + inventory_for_new_brand_launches + inventory_cost_increases) / merchandise_inventories_net_2021 * 100,4,,False,False,formula_did_not_execute,"{""variables"": {""cash_and_cash_equivalents"": 737900000, ""merchandise_inventories_net_2022"": 1600000000, ""merchandise_inventories_net_2021"": 1500000000, ""increase_due_to_new_stores"": 47, ""inventory_for_new_brand_launches"": ""unknown"", ""inventory_cost_increases"": ""unknown""}, ""formula"": ""((merchandise_inventories_net_2022 - merchandise_inventories_net_2021) + increase_due_to_new_stores + inventory_for_new_brand_launches + inventory_cost_increases) / merchandise_inventories_net_2021 * 100"", ""unit"": ""percent""}",0.0,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
microsoft/Phi-3.5-mini-instruct,tool_program,line_item_lookup,financebench_id_02119,"If JPM went bankrupted by the end by 2021 Q1 and liquidated all of its assets to pay its shareholders, how much could each shareholder get?",They could receive $66.56 per share.,tbvps,1,66.56,True,True,,"{""variables"": {""tbvps"": 66.56}, ""formula"": ""tbvps"", ""unit"": ""dollars per share""}",1.0,,66.56,True,True,True,False,1.0,0.0,False
microsoft/Phi-3.5-mini-instruct,tool_program,ratio_calculation,financebench_id_06272,What is Coca Cola's FY2022 dividend payout ratio (using total cash dividends paid and net income attributable to shareholders)? Round answer to two decimal places. Answer the question asked by assuming you only have access to information clearly displayed in the cash flow statement and the income statement.,0.8,,0,,False,False,no_program_parsed,"{""variables 
-c
{"" Measure
 (Net 
Cash Flow-Relateducp
Operuce of Dss

Cents (Cash, Cash, C1
 (Cash Flow)
 c
 C 
Currency
 
 
C",0.0,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
microsoft/Phi-3.5-mini-instruct,tool_program,ratio_calculation,financebench_id_04660,"Considering the data in the balance sheet, what is Block's (formerly known as Square) FY2016 working capital ratio? Define working capital ratio as total current assets divided by total current liabilities. Round your answer to two decimal places.",1.73,,0,,False,False,no_program_parsed,"{""workingcapitalizationraterecextendedecaperatio
577,77
677


""working

77
""


 both


Total
1,",0.0,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
microsoft/Phi-3.5-mini-instruct,tool_program,generic_financial_qa,financebench_id_01902,Which Best Buy product category performed the best (by top line) in the domestic (USA) Market during Q2 of FY2024?,"The entertainment segment experienced the highest growth of 9% during Q2 FY2024, primarily from gaming division.","max(computing_and_mobile_phones_decline, consumer_electronics_decline, appliances_decline, entertainment_growth, services_growth)",5,,False,False,formula_did_not_execute,"{""variables"": {""computing_and_mobile_phones_decline"": 6.4, ""consumer_electronics_decline"": 5.7, ""appliances_decline"": 16.1, ""entertainment_growth"": 9.0, ""services_growth"": 7.6}, ""formula"": ""max(computing_and_mobile_phones_decline, consumer_electronics_decline, appliances_decline, entertainment_growth, services_growth)"", ""unit"": ""percent""}",0.0,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
microsoft/Phi-3.5-mini-instruct,tool_program,ratio_calculation,financebench_id_03856,What is the FY2017 operating cash flow ratio for Adobe? Operating cash flow ratio is defined as: cash from operations / total current liabilities. Round your answer to two decimal places. Please utilize information provided primarily within the balance sheet and the cash flow statement.,0.83,,0,,False,False,no_program_parsed,"{""oper1
-2,0000
operations
Air cash

- 

iae,net
+
Adjusted for new


""
 
 or
 '""
,ic
(",0.0,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
