extractor_id,condition,task_type,financebench_id,question,gold_answer,formula,n_vars,computed,executed,match_units,fail_reason,extractor_raw,support_probability,verbalized_confidence,logprob_confidence,parsed_answer,weak_match_raw,weak_match_answer,numeric_match_answer,refusal,confidence,brier,overconfident_wrong
nvidia/Nemotron-Mini-4B-Instruct,tool_program,generic_financial_qa,c60a5f0d-c902-4078-a1f3-fd816612c913,How many more housing units are there than families?,8150,households - families,2,5249,True,False,,"{""variables"": {""households"": 18878, ""families"": 13629}, ""formula"": ""households - families"", ""unit"": ""number""}",1.0,0.9,0.6794199347496033,5249,False,False,False,False,1.0,1.0,True
nvidia/Nemotron-Mini-4B-Instruct,tool_program,generic_financial_qa,f47e8521-c8ad-42f8-b164-02c35afff6c5,What date were 21 tourists taken hostage by Abu Sayyaf?,2000,,0,,False,False,no_program_parsed,"{""variables"": {}, ""formula"": """", ""unit"": ""none""}",0.0,,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
nvidia/Nemotron-Mini-4B-Instruct,tool_program,generic_financial_qa,331ac863-2cfe-4187-b14e-c64c36dc633c,How many passes of Neil ODonnell were incomplete?,170,,0,,False,False,no_program_parsed,"{""variables"": {}, ""formula"": """", ""unit"": ""none""}",0.0,,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
nvidia/Nemotron-Mini-4B-Instruct,tool_program,generic_financial_qa,f23bab05-c051-43a5-a25c-1f869599fc7f,How many more people were between 25 to 44 than age 65 or older?,2125,age_25_44 - age_65_older,3,2122,True,True,,"{""variables"": {""age_18_24"": 1875, ""age_25_44"": 5025, ""age_65_older"": 2903}, ""formula"": ""age_25_44 - age_65_older"", ""unit"": ""people""}",1.0,0.9,0.8401402235031128,2122,True,True,True,False,1.0,0.0,False
nvidia/Nemotron-Mini-4B-Instruct,tool_program,ratio_calculation,666baedb-2bfe-496a-8ab2-5b5bfc648eb8,How many in percent weren't 45 to 64?,80.7,,0,,False,False,no_program_parsed,"{""variables"": {""age_group_45_64"": 19.3, ""age_group_18_64"": 100 - 25.0 - 17.1 - 25.7, ""age_group_18_44"": 17.1 + 25.7, ""age_group_18_"": 17.1, ""age_group_65_"": 12.9, ""population"": 100}, ""formula"": ""age_group_45_64 / age_group_18_"", ""unit"": ""percent""}",0.0,,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
nvidia/Nemotron-Mini-4B-Instruct,tool_program,generic_financial_qa,5ba22fe2-23cc-43f2-8bcd-bf3d8481cb17,How many years did it take to quadruple state- and local-government employment?,59,,0,,False,False,no_program_parsed,"{""variables"": {}, ""formula"": """", ""unit"": ""none""}",0.0,,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
nvidia/Nemotron-Mini-4B-Instruct,tool_program,generic_financial_qa,a6117d57-8f80-40f0-9a02-0bd4778509fa,What were the distances of the td receptions by Rob Gronkowski?,11-yard,,0,,False,False,no_program_parsed,"{""variables"": {""td_receptions"": 3, ""distance"": []}, ""formula"": ""SUM({\""distance\"": [9, 21, 2]}), ""unit"": ""yard""}",0.0,,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
nvidia/Nemotron-Mini-4B-Instruct,tool_program,generic_financial_qa,b1201907-9e63-438c-8409-51898ba7aab7,How many field goals did Nedney kick in the first quarter?,1,first_quarter_field_goals,1,2,True,False,,"{""variables"": {""first_quarter_field_goals"": 2}, ""formula"": ""first_quarter_field_goals"", ""unit"": ""field goal""}",1.0,0.9,0.6300316452980042,2,True,False,False,False,1.0,1.0,True
nvidia/Nemotron-Mini-4B-Instruct,tool_program,generic_financial_qa,b8d7c238-0b3e-45ba-99f9-e8a71c4e8f8d,How many days after a VOC probing party landed in the island was a decisive assault ordered?,4,decisive_assault_ordered - VOC_probing_party_landing,2,4,True,True,,"{""variables"": {""VOC_probing_party_landing"": 7, ""decisive_assault_ordered"": 11}, ""formula"": ""decisive_assault_ordered - VOC_probing_party_landing"", ""unit"": ""days""}",1.0,0.9,0.800735354423523,4,True,True,True,False,1.0,0.0,False
nvidia/Nemotron-Mini-4B-Instruct,tool_program,generic_financial_qa,508a6f11-0968-4418-aa84-c277f05e7575,How many years did it take for the Kamkowski Tatutes to be lifted?,15,,0,,False,False,no_program_parsed,"{""variables"": {}, ""formula"": """", ""unit"": ""none""}",0.0,,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
nvidia/Nemotron-Mini-4B-Instruct,tool_program,generic_financial_qa,8f6813c3-3469-475b-82af-9309feac4410,How many years did Israel use napalm in Pakistan during the Six-Day War?,1965,,0,,False,False,no_program_parsed,"{""variables"": {}, ""formula"": """", ""unit"": ""none""}",0.0,,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
nvidia/Nemotron-Mini-4B-Instruct,tool_program,generic_financial_qa,c432bf4a-db70-4e00-a093-fe43ca9b7ab6,How many more people are there than households?,32692,people - households,3,32692,True,True,,"{""variables"": {""people"": 47829, ""households"": 15137, ""families"": 10898}, ""formula"": ""people - households"", ""unit"": ""people""}",1.0,0.9,0.8067867159843445,32692,True,True,True,False,1.0,0.0,False
nvidia/Nemotron-Mini-4B-Instruct,tool_program,generic_financial_qa,151f1e91-e49a-4e5d-ab60-97c7adcb53b4,"How many yards, to two decimal places, were Neil ODonnell's passes on average?",12.07,,0,,False,False,no_program_parsed,"{""variables"": {""yds_per_pass"": 2970 / 246, ""yds_per_catch"": 1307 / 85, ""yds_per_punt"": 474 / 48, ""yds_per_kickoff"": 1306 / 48}, ""formula"": ""yds_per_pass / 2"", ""unit"": ""yards to two decimal places""}",0.0,,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
nvidia/Nemotron-Mini-4B-Instruct,tool_program,period_comparison,5fa6b6c4-eac8-4b80-b0a0-bb0fe9862ef0,How many more birds were there in 2008 compared to 1998?,252,2008 - 1998,2,10,True,False,,"{""variables"": {""1998"": 48, ""2008"": 300}, ""formula"": ""2008 - 1998"", ""unit"": ""number""}",1.0,0.9,0.7853643894195557,10,False,False,False,False,1.0,1.0,True
